,price,rating,comment_count,per_user,free_version,free_trial,total_price
595,50.0,0.0,0,0,0,1,6000.0
596,2.49,4.8,5,1,0,1,298.8
597,99.0,4.8,105,1,1,0,990.0
598,29.0,4.3,3,0,0,1,3480.0
599,12.0,4.9,20,1,0,1,1440.0
600,21.691,5.0,1,0,1,1,2602.92
601,49.0,0.0,0,0,0,0,490.0
602,10.0,0.0,0,1,0,1,1200.0
603,4.0,4.2,11,0,0,1,480.0
604,1.0,4.5,11,1,0,1,120.0
605,29.93,0.0,0,0,0,0,3591.6
606,76.0,5.0,1,0,0,1,9120.0
607,25.0,0.0,0,0,0,0,3000.0
608,10.0,0.0,0,1,0,1,1200.0
609,5.45,0.0,0,1,0,0,654.0
610,100.0,0.0,0,1,1,1,1000.0
611,49.0,4.8,13,0,1,1,5880.0
612,9.99,5.0,4,1,1,0,1198.8
613,14.95,0.0,0,1,0,0,1794.0
614,14.97,0.0,0,1,0,1,1796.4
615,6.5,0.0,0,0,0,1,780.0
616,5.45,4.9,7,1,0,1,654.0
617,10.0,5.0,2,0,1,0,1200.0
618,9.0,4.5,485,1,0,1,1080.0
619,0.2725,0.0,0,1,0,1,32.7
620,52.32000000000001,4.3,16,0,0,0,6278.400000000001
621,34.99,1.0,1,0,0,1,4198.8
622,1.0,0.0,0,0,1,1,120.0
623,6.0,0.0,0,0,0,0,720.0
624,15.0,5.0,1,0,0,0,1800.0
625,50.0,0.0,0,0,0,1,6000.0
626,749.0,4.8,13,0,0,1,7490.0
627,3.2700000000000005,0.0,0,1,0,0,392.40000000000003
628,9.99,4.5,2,0,1,1,1198.8
629,25.0,5.0,1,0,0,0,3000.0
630,32.7,0.0,0,1,1,1,3924.0000000000005
631,167.99,4.0,22,0,0,1,20158.800000000003
632,49.0,0.0,0,1,0,1,5880.0
633,327.0,5.0,1,0,0,0,39240.0
634,10.0,4.5,4,0,0,1,1200.0
635,16.35,0.0,0,1,0,1,1962.0000000000002
636,5.0,0.0,0,1,1,1,600.0
637,59.95,4.5,2,1,0,1,7194.0
638,10.9,0.0,0,0,0,1,1308.0
639,19.0,5.0,1,1,1,0,2280.0
640,1.0,4.7,11,0,1,0,120.0
641,14.95,0.0,0,0,0,1,1794.0
642,107.91000000000001,4.7,3,0,0,0,12949.2
643,22.0,5.0,1,1,0,1,2640.0
644,15.0,4.7,32,1,1,1,1800.0
645,150.0,0.0,0,0,0,0,18000.0
646,18.0,4.8,72,1,0,1,2160.0
647,459.88,4.7,3,0,0,0,4598.8
648,199.0,4.6,31,0,0,0,199.0
649,7.0,4.6,7,0,1,1,840.0
650,3.99,4.3,42,1,1,1,478.8
651,97.0,4.0,1,1,0,1,11640.0
652,7.0,4.8,26,0,1,0,840.0
653,20.0,3.9,8,0,0,1,2400.0
654,1.09,0.0,0,1,1,1,130.8
655,14.99,5.0,3,1,0,1,1798.8
656,7.63,4.0,3,0,1,1,915.6
657,225.0,4.9,15,0,0,0,27000.0
658,250.0,3.0,2,0,0,0,30000.0
659,10.0,0.0,0,1,1,0,1200.0
660,95.0,4.8,54,0,0,1,11400.0
661,98.0,5.0,1,1,0,0,11760.0
662,5.0,4.2,5,0,1,1,600.0
663,14.0,4.4,36,1,0,1,1680.0
664,53.410000000000004,4.8,12,0,0,1,6409.200000000001
665,49.0,3.8,12,0,1,1,5880.0
666,99.0,0.0,0,1,0,1,11880.0
667,12.99,4.8,43,1,1,1,1558.8
668,4.349100000000001,0.0,0,1,1,0,521.892
669,36.0,0.0,0,1,1,1,4320.0
670,99.0,4.1,78,1,0,1,11880.0
671,100.0,4.0,4,0,0,1,12000.0
672,470.0,0.0,0,1,0,1,470.0
673,13.0,4.3,26,1,0,1,1560.0
674,8.5,0.0,0,0,1,1,1020.0
675,299.0,0.0,0,1,0,0,35880.0
676,1000.0,0.0,0,0,0,1,10000.0
677,500.0,4.6,5,0,0,1,60000.0
678,109.0,4.9,38,0,0,0,13080.0
679,5.0,0.0,0,0,1,0,600.0
680,5.99,4.8,116,1,1,1,718.8000000000001
681,5.0,4.7,33,1,0,1,600.0
682,300.0,5.0,1,0,1,1,300.0
683,49.0,4.3,29,0,1,1,5880.0
684,5.0,0.0,0,0,1,1,600.0
685,19.0,4.8,56,0,1,1,2280.0
686,50.0,4.4,5177,1,0,1,6000.0
687,28.72,0.0,0,0,0,0,3446.3999999999996
688,3500.0,4.4,9,1,0,0,3500.0
689,24.95,0.0,0,0,1,0,2994.0
690,29.0,4.3,6,0,0,1,29.0
691,9.95,0.0,0,0,1,1,1194.0
692,31.0,0.0,0,1,0,1,3720.0
693,65.0,5.0,3,1,0,1,7800.0
694,250.0,0.0,0,1,0,0,30000.0
695,10.0,0.0,0,0,0,0,1200.0
696,500.0,0.0,0,1,0,1,60000.0
697,69.0,4.3,104,0,0,1,8280.0
698,65.0,4.7,7,0,0,1,7800.0
699,14.99,0.0,0,0,0,1,1798.8
700,5.21,0.0,0,1,0,1,625.2
701,7.0,0.0,0,0,0,1,840.0
702,25.0,0.0,0,0,0,1,3000.0
703,1.09,0.0,0,1,0,0,10.9
704,103.55000000000001,4.5,2,1,0,0,12426.000000000002
705,13.080000000000002,0.0,0,1,0,0,1569.6000000000001
706,45.0,0.0,0,0,1,1,5400.0
707,19.0,4.2,14,0,0,1,2280.0
708,24.0,4.8,17,0,1,1,2880.0
709,9.99,0.0,0,1,0,0,1198.8
710,124.0,4.3,3,1,1,0,14880.0
711,15.0,0.0,0,0,0,1,1800.0
712,10.0,0.0,0,0,0,1,1200.0
713,10.0,5.0,1,0,0,1,10.0
714,1.0,5.0,6,1,1,1,120.0
715,21.0,5.0,3,0,1,1,2520.0
716,19.0,4.3,3,0,0,1,2280.0
717,49.0,4.2,79,1,1,0,5880.0
718,14.21,3.7,3,1,0,0,1705.2
719,5.0,5.0,2,1,0,1,600.0
720,28.0,0.0,0,0,0,0,3360.0
721,250.0,0.0,0,0,0,0,250.0
722,125.0,4.6,119,0,0,0,15000.0
723,399.0,0.0,0,1,0,0,47880.0
724,20.0,0.0,0,0,1,0,2400.0
725,150.0,4.7,9,0,0,1,18000.0
726,22.89,5.0,1,1,0,1,2746.8
727,2.99,0.0,0,0,1,1,358.8
728,5.0,0.0,0,0,1,0,600.0
729,9.95,5.0,2,0,0,0,1194.0
730,5.0,0.0,0,1,0,1,600.0
731,20.0,4.7,3,0,0,1,2400.0
732,2.88,0.0,0,1,0,1,345.59999999999997
733,54.50000000000001,0.0,0,0,0,0,6540.000000000001
734,650.0,5.0,1,1,0,0,78000.0
735,4.0,4.6,75,1,0,1,480.0
736,14.0,3.6,8,0,1,1,1680.0
737,195.0,0.0,0,1,0,1,23400.0
738,750.0,0.0,0,1,0,1,750.0
739,89.9,0.0,0,0,0,1,89.9
740,9.99,5.0,7,0,0,1,1198.8
741,7.630000000000001,4.6,24,1,1,1,915.6000000000001
742,38.150000000000006,4.5,2,0,1,1,4578.000000000001
743,29.0,5.0,4,0,0,1,3480.0
744,86.11,0.0,0,1,0,0,10333.2
745,6500.0,0.0,0,0,0,0,65000.0
746,15.0,4.0,1,0,0,1,1800.0
747,16.35,0.0,0,1,1,1,1962.0000000000002
748,38.0,4.2,79,0,0,1,4560.0
749,35.0,4.0,2,0,0,0,4200.0
750,415.0,4.5,25,0,0,0,49800.0
751,600.0,5.0,1,1,0,1,600.0
752,9.0,0.0,0,0,0,1,1080.0
753,3.25,4.8,958,1,0,0,390.0
754,20.0,3.0,1,0,0,1,2400.0
755,249.0,4.5,2,0,0,1,29880.0
756,29.99,4.7,3,0,0,1,3598.7999999999997
757,39.99,5.0,2,1,0,1,4798.8
758,1.5,0.0,0,1,0,1,180.0
759,9.97,0.0,0,1,1,0,1196.4
760,140.61,0.0,0,0,0,1,16873.2
761,39.0,4.4,32,1,0,1,390.0
762,100.0,0.0,0,1,0,0,12000.0
763,24.0,4.8,5,0,0,1,2880.0
764,10.0,0.0,0,0,1,0,1200.0
765,15.0,4.7,51,1,0,1,1800.0
766,75.0,4.0,1,0,0,1,75.0
767,11.99,4.3,21,1,1,1,1438.8
768,20.0,4.6,7,1,1,1,2400.0
769,19.0,5.0,1,1,1,1,2280.0
770,3.0,4.6,14,0,0,1,360.0
771,11.0,4.3,6,1,0,0,1320.0
772,10.0,4.0,1,1,0,1,1200.0
773,3.0,0.0,0,0,1,1,360.0
774,5.0,5.0,1,0,1,1,600.0
775,10.9,4.9,12,0,0,1,1308.0
776,99.0,4.5,4,1,0,0,11880.0
777,240.0,4.8,16,0,1,1,2400.0
778,30.0,4.6,13,0,0,0,3600.0
779,10.0,3.9,31,1,1,1,1200.0
780,6.0,4.5,445,1,0,1,60.0
781,20.0,4.7,29,1,0,1,2400.0
782,70.0,0.0,0,0,0,1,70.0
783,6.0,4.8,25,1,0,1,720.0
784,108.25,4.6,159,0,0,1,12990.0
785,9.99,5.0,9,1,0,1,1198.8
786,5.0,4.3,10,0,1,1,600.0
787,60.0,4.4,29,1,0,0,7200.0
788,24.0,4.5,160,1,0,1,2880.0
789,3.0,4.7,76,1,0,1,360.0
790,300.0,0.0,0,1,0,0,36000.0
791,10.0,5.0,1,0,0,1,1200.0
792,95.0,4.5,11,1,0,1,11400.0
793,4.905,4.2,52,1,0,1,588.6
794,534.1,5.0,5,0,0,1,64092.0
795,7.99,5.0,3,0,0,1,958.8000000000001
796,216.91000000000003,4.0,3,0,1,1,2169.1000000000004
797,19.293,4.6,14,0,0,1,2315.16
798,1.09,5.0,2,1,1,1,130.8
799,49.0,0.0,0,0,0,1,5880.0
800,97.01,0.0,0,0,0,1,11641.2
801,27.250000000000004,0.0,0,1,1,1,3270.0000000000005
802,4.75,4.5,234,1,1,1,570.0
803,7.0,0.0,0,0,0,1,840.0
804,1000.0,4.0,1,1,0,0,1000.0
805,99.0,5.0,4,1,0,1,11880.0
806,39.0,1.0,1,0,0,1,4680.0
807,7.0,0.0,0,0,0,1,840.0
808,39.0,4.8,20,0,0,1,4680.0
809,12.0,0.0,0,0,0,0,1440.0
810,78.0,4.6,85,0,0,1,9360.0
811,499.0,3.0,3,0,0,0,59880.0
812,49.0,4.7,27,0,0,1,5880.0
813,50.0,5.0,1,0,0,1,6000.0
814,39.0,4.5,2,0,1,0,4680.0
815,21.691,4.7,15,1,0,1,2602.92
816,29.0,4.4,110,0,1,1,3480.0
817,19.0,4.8,5,0,0,1,2280.0
818,295.0,5.0,1,1,0,1,35400.0
819,64.0,0.0,0,0,1,1,7680.0
820,51.0,4.5,41,1,1,0,6120.0
821,12.99,0.0,0,0,1,1,1558.8
822,1.5,4.5,4,1,0,1,180.0
823,3.5,4.6,51,1,1,1,420.0
824,29.0,4.3,23,1,1,1,3480.0
825,40.0,4.9,66,0,0,1,4800.0
826,19.0,4.7,7,1,0,1,2280.0
827,97.0,0.0,0,0,0,0,11640.0
828,95.0,0.0,0,0,1,0,11400.0
829,2.725,0.0,0,1,1,1,327.0
830,99.0,0.0,0,1,1,1,99.0
831,2.5,5.0,2,1,0,1,300.0
832,55.0,4.4,37,1,0,1,6600.0
833,395.0,4.4,14,0,0,1,47400.0
834,35.0,4.9,8,1,0,1,4200.0
835,4.0,4.7,42,1,1,1,480.0
836,8.72,4.7,35,1,1,1,1046.4
837,189.95,3.0,1,0,0,1,189.95
838,99.0,0.0,0,0,0,1,11880.0
839,99.0,4.3,154,0,1,1,11880.0
840,21.0,4.8,42,1,0,1,210.0
841,50.0,4.8,8,1,0,1,6000.0
842,79.0,0.0,0,0,0,0,9480.0
843,100.0,0.0,0,1,1,1,1000.0
844,25.0,0.0,0,0,1,1,3000.0
845,50.0,0.0,0,0,1,1,6000.0
846,79.0,4.7,43,0,1,1,9480.0
847,124.0,5.0,3,0,0,1,14880.0
848,15.0,4.7,41,1,0,1,1800.0
849,54.48910000000001,0.0,0,0,0,1,6538.692000000001
850,200.0,0.0,0,0,1,1,24000.0
851,65.4,4.8,12,0,0,1,7848.000000000001
852,25.07,0.0,0,1,1,0,3008.4
853,4.0,4.8,67,1,1,1,480.0
854,200.0,4.2,10,0,1,1,24000.0
855,39.95,4.3,3,1,0,1,4794.0
856,150.0,4.3,3,1,1,1,18000.0
857,49.0,5.0,1,1,0,1,5880.0
858,59.0,0.0,0,0,1,1,7080.0
859,10.0,4.0,2,0,0,1,1200.0
860,39.0,0.0,0,1,0,1,39.0
861,109.0,0.0,0,1,0,1,13080.0
862,5.0,0.0,0,1,0,1,600.0
863,12.99,4.9,32,1,1,1,1558.8
864,17.0,0.0,0,1,0,0,2040.0
865,24.0,4.9,27,0,1,1,2880.0
866,5.0,5.0,4,0,0,1,600.0
867,39.0,4.4,54,0,0,1,4680.0
868,395.0,0.0,0,1,0,0,3950.0
869,29.430000000000003,0.0,0,1,1,1,3531.6000000000004
870,10.0,3.9,21,1,0,1,1200.0
871,316.1,0.0,0,0,0,0,37932.0
872,60.0,5.0,2,1,0,1,7200.0
873,30.0,5.0,1,1,1,1,3600.0
874,99.99,5.0,6,1,0,1,11998.8
875,22.0,4.0,15,1,0,1,2640.0
876,1000.0,4.0,1,0,0,0,120000.0
877,14.0,4.7,14,0,0,1,1680.0
878,200.0,4.6,454,1,0,1,24000.0
879,39.9,4.0,3,0,1,1,399.0
880,49.0,4.0,1,1,0,1,5880.0
881,2.18,5.0,1,1,1,1,261.6
882,83.0,4.4,18,0,0,1,9960.0
883,16399.0,5.0,1,1,0,1,163990.0
884,4.0,4.6,109,1,0,0,480.0
885,12.0,4.0,1,0,1,1,1440.0
886,195.0,0.0,0,1,0,0,23400.0
887,118.81,4.2,19,0,0,1,14257.2
888,6.0,4.3,6,0,0,1,720.0
889,399.0,4.9,12,0,0,1,47880.0
890,5.0,4.4,53,0,1,1,600.0
891,160.0,4.9,32,1,0,1,19200.0
892,800.0,0.0,0,0,0,0,8000.0
893,360.0,4.7,15,0,0,0,43200.0
894,57.0,0.0,0,0,0,0,6840.0
895,100.0,0.0,0,0,0,0,12000.0
896,10.0,5.0,1,1,0,1,1200.0
897,47.98,0.0,0,1,0,1,47.98
898,12.99,4.0,5,1,1,0,1558.8
899,20.0,0.0,0,1,1,1,2400.0
900,178.0,0.0,0,0,1,0,178.0
901,13.0,0.0,0,0,0,0,1560.0
902,10.0,4.9,12,0,1,1,1200.0
903,6.0,0.0,0,0,0,0,720.0
904,49.0,4.8,13,0,1,1,5880.0
905,349.0,0.0,0,1,0,1,3490.0
906,17.72,0.0,0,0,0,1,2126.3999999999996
907,30.0,4.5,15,1,0,0,300.0
908,19.0,4.9,7,0,1,1,2280.0
909,40.0,5.0,2,0,0,1,400.0
910,600.0,4.5,277,0,0,1,6000.0
911,100.0,0.0,0,0,0,0,12000.0
912,14.98,5.0,7,0,1,1,1797.6000000000001
913,25.0,4.4,23,1,0,1,3000.0
914,1.92,0.0,0,0,0,1,230.39999999999998
915,49.0,4.8,4,0,1,1,49.0
916,3.2700000000000005,0.0,0,1,0,1,392.40000000000003
917,6.0,4.8,6,1,1,1,720.0
918,7.0,0.0,0,0,0,0,7.0
919,39.0,4.6,86,0,1,0,4680.0
920,9.5,4.7,13,0,1,1,1140.0
921,4.0,4.1,8,0,1,1,480.0
922,2.0,5.0,4,1,1,1,240.0
923,139.0,4.4,135,0,1,1,16680.0
924,19.0,0.0,0,1,0,1,2280.0
925,1000.0,4.0,1,1,0,1,120000.0
926,61.0,5.0,1,1,1,1,7320.0
927,250.0,4.8,33,0,0,1,30000.0
928,8.99,4.7,31,1,1,1,1078.8
929,19.0,4.6,5,0,0,1,2280.0
930,1.0,4.4,151,1,1,0,120.0
931,29.975,4.6,17,1,1,0,3597.0
932,2400.0,0.0,0,0,0,0,2400.0
933,49.0,4.9,48,1,0,1,5880.0
934,15.4,0.0,0,1,0,1,1848.0
935,9.0,0.0,0,1,1,1,1080.0
936,59.99,4.5,124,0,0,1,7198.8
937,9.0,4.0,1,0,1,1,1080.0
938,13.64,3.2,6,0,0,0,1636.8000000000002
939,1635.0000000000002,4.0,46,0,0,0,196200.00000000003
940,8.72,0.0,0,1,0,1,1046.4
941,60.0,4.3,231,0,0,1,7200.0
942,35.0,4.8,4,0,0,1,4200.0
943,1.99,4.8,10,1,1,0,1.99
944,55.0,4.3,24,0,0,0,550.0
945,64.99,4.3,136,1,0,1,64.99
946,28.0,0.0,0,1,1,1,3360.0
947,8.39,5.0,1,0,0,1,1006.8000000000001
948,7.0,5.0,2,1,1,1,840.0
949,15.0,4.8,177,1,0,1,1800.0
950,15.0,5.0,2,1,1,1,1800.0
951,9.99,0.0,0,0,0,1,1198.8
952,29.0,0.0,0,1,0,1,3480.0
953,4.36,0.0,0,1,0,1,523.2
954,9.0,4.5,2960,1,0,1,1080.0
955,8.0,4.5,108,1,0,1,960.0
956,499.0,4.6,28,0,0,0,59880.0
957,15.0,4.3,3,0,0,1,1800.0
958,169.0,4.7,118,0,0,1,20280.0
959,79.0,0.0,0,1,0,1,9480.0
960,20.0,0.0,0,0,0,1,2400.0
961,1.0,0.0,0,0,1,1,120.0
962,59.0,4.4,9,0,0,1,7080.0
963,5.0,0.0,0,1,0,1,600.0
964,16.0,4.5,2,1,1,1,1920.0
965,30.0,0.0,0,0,0,1,3600.0
966,3000.0,5.0,1,1,0,1,3000.0
967,10.0,4.7,7,0,1,1,1200.0
968,7.49,0.0,0,1,1,0,898.8000000000001
969,20000.0,5.0,3,1,0,0,200000.0
970,7.0,4.5,196,1,1,1,840.0
971,3.0,4.4,5,0,1,1,360.0
972,89.0,0.0,0,0,0,1,10680.0
973,6.2675,5.0,1,0,1,1,752.1
974,8.175,4.5,2,1,1,1,981.0000000000001
975,59.0,4.4,46,0,0,1,7080.0
976,9.99,5.0,1,0,1,1,1198.8
977,49.0,4.8,47,0,0,0,5880.0
978,79.0,5.0,2,1,0,1,9480.0
979,500.0,4.5,2,0,0,1,60000.0
980,30.0,5.0,1,1,0,0,3600.0
981,49.0,4.7,20,0,0,1,5880.0
982,4.0,5.0,2,1,1,1,480.0
983,10.0,0.0,0,1,0,0,1200.0
984,9.0,4.9,24,1,0,1,1080.0
985,5.0,0.0,0,1,1,0,600.0
986,19.99,3.0,1,1,0,1,2398.7999999999997
987,44.0,4.3,14,1,0,0,5280.0
988,5.45,0.0,0,0,0,0,654.0
989,15.260000000000002,3.8,9,0,1,1,1831.2000000000003
990,15000.0,3.0,1,1,0,0,15000.0
991,59.4,0.0,0,0,0,1,594.0
992,3.0,4.5,2,1,1,1,360.0
993,999.0,0.0,0,1,0,1,999.0
994,30.0,4.9,15,0,0,0,3600.0
995,1000.0,0.0,0,1,0,0,120000.0
996,689.9,4.3,45,1,1,1,689.9
997,45.0,3.5,66,1,0,1,5400.0
998,15.0,4.4,68,1,0,1,1800.0
999,58.0,4.2,233,1,0,1,6960.0
1000,26.0,4.8,5,1,0,1,3120.0
1001,15.0,5.0,2,1,0,1,1800.0
1002,16.35,5.0,1,1,0,0,1962.0000000000002
1003,29.99,5.0,3,0,1,1,3598.7999999999997
1004,1.09,4.8,75,1,1,1,130.8
1005,22.89,0.0,0,1,0,1,2746.8
1006,45.14,0.0,0,1,1,1,5416.8
1007,2.18,4.7,35,1,1,1,261.6
1008,10000.0,0.0,0,1,1,1,10000.0
1009,21.8,5.0,1,1,0,1,2616.0
1010,2.28,4.4,343,1,0,1,273.59999999999997
1011,4.75,4.5,2,1,1,1,570.0
1012,5.0,4.9,10,0,1,1,600.0
1013,749.0,5.0,1,0,1,0,89880.0
1014,86.11,0.0,0,1,0,0,10333.2
1015,25.0,4.8,26,0,0,1,3000.0
1016,49.99,4.5,28,1,0,1,5998.8
1017,20.0,0.0,0,0,1,1,20.0
1018,24.0,0.0,0,1,1,1,2880.0
1019,149.0,4.4,157,0,0,1,17880.0
1020,599.5,4.8,10,1,0,1,71940.0
1021,32.0,4.7,73,1,1,1,3840.0
1022,20.0,4.0,1,1,0,1,2400.0
1023,525.0,5.0,1,1,1,1,525.0
1024,100.0,4.8,64,1,0,1,12000.0
1025,40.0,0.0,0,1,1,1,4800.0
1026,34.0,4.9,12,0,0,1,4080.0
1027,20.0,4.9,7,1,0,1,2400.0
1028,2.99,0.0,0,1,1,1,358.8
1029,10.0,0.0,0,0,0,0,1200.0
1030,12.49,5.0,1,0,1,1,1498.8
1031,0.77,0.0,0,0,0,0,92.4
1032,59.0,4.7,491,1,1,1,7080.0
1033,96.0,0.0,0,1,0,1,11520.0
1034,130.0,4.7,92,0,0,1,130.0
1035,0.10900000000000001,4.4,9,0,1,1,13.080000000000002
1036,1550.0,0.0,0,0,0,0,15500.0
1037,107.91000000000001,4.2,10,0,1,1,12949.2
1038,35000.0,0.0,0,1,0,0,35000.0
1039,15.0,0.0,0,0,1,1,1800.0
1040,6.0,4.0,1,1,1,1,720.0
1041,8.0,0.0,0,1,1,1,960.0
1042,12.0,0.0,0,0,1,1,1440.0
1043,3000.0,4.0,1,0,0,0,3000.0
1044,15.260000000000002,4.9,14,1,0,1,1831.2000000000003
1045,149.0,4.6,84,0,0,1,17880.0
1046,1193.5500000000002,0.0,0,1,0,1,1193.5500000000002
1047,19.0,4.6,25,0,1,0,2280.0
1048,350.0,5.0,1,1,0,1,350.0
1049,21.8,4.9,10,0,1,1,2616.0
1050,31.610000000000003,4.0,1,1,0,1,3793.2000000000003
1051,10.791,4.8,12,0,0,1,1294.92
1052,1300.0,4.0,1,1,0,0,1300.0
1053,5000.0,5.0,1,1,0,0,5000.0
1054,79.0,5.0,1,1,0,0,79.0
1055,25.71,5.0,1,0,0,0,3085.2000000000003
1056,350.0,4.2,10,0,0,1,42000.0
1057,8.164100000000001,4.3,7,1,0,1,979.6920000000001
1058,53.410000000000004,5.0,4,1,0,1,6409.200000000001
1059,50000.0,1.0,1,1,0,0,50000.0
1060,80.0,5.0,4,0,1,1,9600.0
1061,11.99,0.0,0,1,0,1,1438.8
1062,16.35,4.8,13,0,1,1,1962.0000000000002
1063,2.99,5.0,1,1,1,1,358.8
1064,15.0,0.0,0,1,0,1,1800.0
1065,1.9620000000000002,4.8,31,1,0,0,235.44000000000003
1066,99.0,4.9,7,0,1,1,11880.0
1067,26.38,0.0,0,0,0,0,3165.6
1068,250.0,5.0,2,1,0,1,30000.0
1069,9.0,1.0,1,0,1,1,1080.0
1070,1499.0,4.5,2,0,0,0,14990.0
1071,12.0,0.0,0,0,0,1,1440.0
1072,8.0,5.0,1,1,1,1,960.0
1073,44.0,4.4,89,0,1,1,440.0
1074,20.0,0.0,0,0,0,1,2400.0
1075,10.0,4.9,11,1,0,1,1200.0
1076,9.99,0.0,0,0,1,1,1198.8
1077,15.0,0.0,0,0,0,1,1800.0
1078,70.0,5.0,3,1,0,0,8400.0
1079,120.0,0.0,0,1,0,1,14400.0
1080,420.0,2.0,1,1,1,1,4200.0
1081,10.0,4.5,37,1,1,1,100.0
1082,25.0,0.0,0,0,0,0,3000.0
1083,24.0,0.0,0,1,1,1,2880.0
1084,2.7141000000000006,4.3,52,1,0,1,325.69200000000006
1085,29.0,5.0,1,1,0,0,3480.0
1086,500.0,4.4,66,0,0,0,60000.0
1087,100.0,4.2,13,0,0,0,12000.0
1088,3.8150000000000004,4.4,5,1,1,1,457.80000000000007
1089,7.0,0.0,0,0,1,1,840.0
1090,1.35,0.0,0,0,1,1,162.0
1091,50.0,4.4,69,1,0,0,6000.0
1092,8.99,0.0,0,0,0,1,1078.8
1093,39.0,4.8,8,1,0,1,4680.0
1094,12.0,0.0,0,0,0,0,1440.0
1095,272.5,4.7,3,0,1,1,32700.0
1096,19.0,5.0,1,1,1,0,2280.0
1097,4.0,4.5,77,1,0,0,480.0
1098,3000.0,4.5,2,0,0,1,30000.0
1099,199.0,0.0,0,1,0,0,23880.0
1100,350.0,4.5,2,1,1,1,42000.0
1101,14.0,4.7,14,0,1,1,1680.0
1102,60.0,4.5,24,1,0,1,7200.0
1103,5.45,4.8,4,1,1,1,654.0
1104,6.0,4.8,25,1,1,1,720.0
1105,54.50000000000001,4.1,36,0,0,1,6540.000000000001
1106,5.45,4.8,6,1,0,1,654.0
1107,19.0,0.0,0,1,1,1,2280.0
1108,10.0,5.0,3,0,1,1,1200.0
1109,17.44,5.0,2,0,1,1,2092.8
1110,24.9,4.4,1872,1,0,0,2988.0
1111,79.0,4.9,7,0,1,1,9480.0
1112,19.0,4.4,19,0,0,1,2280.0
1113,59.0,0.0,0,1,0,0,59.0
1114,9.9,0.0,0,0,0,1,1188.0
1115,199.0,4.2,12,0,0,1,23880.0
1116,21.0,0.0,0,0,1,1,2520.0
1117,30.520000000000003,0.0,0,1,0,1,3662.4000000000005
1118,130.0,0.0,0,1,1,1,130.0
1119,5.45,4.5,2,1,0,1,54.5
1120,19.95,4.8,1064,0,0,0,2394.0
1121,69.0,5.0,3,1,0,1,8280.0
1122,2689.0,0.0,0,0,0,0,2689.0
1123,12.0,4.6,27,1,0,0,1440.0
1124,100.0,4.2,5,1,0,0,12000.0
1125,0.6,3.8,4,1,1,1,72.0
1126,5.0,0.0,0,1,0,1,600.0
1127,10.0,0.0,0,0,0,1,100.0
1128,3.51,0.0,0,0,1,0,421.2
1129,75.0,0.0,0,0,0,1,9000.0
1130,21.0,0.0,0,1,0,1,2520.0
1131,1992.0,3.6,170,1,0,0,1992.0
1132,12.0,4.6,9,0,0,1,1440.0
1133,13.080000000000002,4.9,15,1,0,1,1569.6000000000001
1134,4.0,4.6,40,1,0,1,480.0
1135,514.0,0.0,0,0,0,1,61680.0
1136,499.0,0.0,0,0,0,1,499.0
1137,40.0,0.0,0,0,0,0,4800.0
1138,89.0,4.2,135,0,0,0,10680.0
1139,15.0,0.0,0,0,0,1,1800.0
1140,125.0,4.1,16,1,0,1,15000.0
1141,322.64000000000004,0.0,0,0,0,1,3226.4000000000005
1142,19.99,0.0,0,1,0,1,2398.7999999999997
1143,1.0,0.0,0,0,0,1,120.0
1144,19.0,5.0,1,1,1,1,2280.0
1145,1308.0,4.0,1,0,0,1,13080.0
1146,3.0,5.0,3,1,0,1,360.0
1147,1.0,0.0,0,1,0,0,120.0
1148,7.0,5.0,1,1,0,1,840.0
1149,1.0,4.9,64,0,0,0,120.0
1150,35.0,3.8,6,1,1,0,4200.0
1151,249.0,0.0,0,0,0,0,29880.0
1152,25.0,4.9,10,0,1,1,3000.0
1153,20.0,0.0,0,1,1,1,2400.0
1154,8.0,5.0,10,1,1,1,960.0
1155,225.0,4.0,1,1,0,0,27000.0
1156,5.99,0.0,0,1,0,1,718.8000000000001
1157,249.0,0.0,0,1,0,0,2490.0
1158,1.0,0.0,0,0,0,1,120.0
1159,539.5500000000001,0.0,0,1,0,0,539.5500000000001
1160,40.0,0.0,0,0,1,1,4800.0
1161,8.0,4.6,184,1,1,1,960.0
1162,69.0,4.5,10,0,1,0,8280.0
1163,49.0,5.0,1,0,0,0,5880.0
1164,10.0,0.0,0,0,1,1,1200.0
1165,65.0,4.6,26,0,0,1,65.0
1166,2.5,4.7,26,1,1,1,300.0
1167,20.0,4.3,3,0,0,1,2400.0
1168,497.0,5.0,12,0,0,1,59640.0
1169,50.14,0.0,0,0,0,1,6016.8
1170,8.611,4.4,16,1,0,1,1033.3200000000002
1171,35.0,0.0,0,1,1,1,4200.0
1172,49.0,5.0,5,1,0,0,5880.0
1173,29.0,4.5,123,1,1,1,3480.0
1174,95.0,4.5,2,0,0,0,11400.0
1175,5.0,4.6,13,1,0,1,600.0
1176,19.99,3.8,9,0,0,1,2398.7999999999997
1177,69.0,0.0,0,0,0,0,8280.0
1178,4.99,0.0,0,1,0,1,598.8000000000001
1179,8.55,4.0,2,1,0,1,1026.0
1180,49.0,5.0,1,0,0,1,5880.0
1181,148.0,4.4,39,1,0,0,17760.0
1182,1.5,4.6,122,1,0,1,180.0
1183,55.0,0.0,0,0,0,1,6600.0
1184,319.0,4.8,11,1,0,1,38280.0
